temperature,day,rep,count,stage,n_obs
5,57,4,2,2,0
5,57,4,3,2,0
5,57,5,1,2,0
5,57,5,2,2,0
5,57,5,3,2,0
5,57,1,1,3,16
5,57,1,2,3,18
5,57,1,3,3,18
5,57,2,1,3,18
5,57,2,2,3,19
5,57,2,3,3,21
5,57,3,1,3,28
5,57,3,2,3,34
5,57,3,3,3,33
5,57,4,1,3,27
5,57,4,2,3,28
5,57,4,3,3,26
5,57,5,1,3,22
5,57,5,2,3,25
5,57,5,3,3,27
5,57,1,1,4,2
5,57,1,2,4,2
5,57,1,3,4,2
5,57,2,1,4,0
5,57,2,2,4,0
5,57,2,3,4,0
5,57,3,1,4,0
5,57,3,2,4,1
5,57,3,3,4,1
5,57,4,1,4,0
5,57,4,2,4,0
5,57,4,3,4,0
5,57,5,1,4,1
5,57,5,2,4,2
5,57,5,3,4,1
5,60,1,1,1,0
5,60,1,2,1,0
5,60,1,3,1,0
5,60,2,1,1,0
5,60,2,2,1,0
5,60,2,3,1,1
5,60,3,1,1,1
5,60,3,2,1,1
5,60,3,3,1,2
5,60,4,1,1,1
5,60,4,2,1,0
5,60,4,3,1,0
5,60,5,1,1,2
5,60,5,2,1,2
5,60,5,3,1,1
5,60,1,1,2,0
5,60,1,2,2,0
5,60,1,3,2,0
5,60,2,1,2,0
5,60,2,2,2,0
5,60,2,3,2,0
5,60,3,1,2,2
5,60,3,2,2,2
5,60,3,3,2,1
5,60,4,1,2,0
5,60,4,2,2,0
5,60,4,3,2,0
5,60,5,1,2,0
5,60,5,2,2,0
5,60,5,3,2,0
5,60,1,1,3,14
5,60,1,2,3,17
5,60,1,3,3,15
5,60,2,1,3,23
5,60,2,2,3,19
5,60,2,3,3,25
5,60,3,1,3,24
5,60,3,2,3,23
5,60,3,3,3,29
5,60,4,1,3,24
5,60,4,2,3,26
5,60,4,3,3,30
5,60,5,1,3,17
5,60,5,2,3,21
5,60,5,3,3,29
5,60,1,1,4,5
5,60,1,2,4,4
5,60,1,3,4,4
5,60,2,1,4,1
5,60,2,2,4,0
5,60,2,3,4,0
5,60,3,1,4,0
5,60,3,2,4,1
5,60,3,3,4,1
5,60,4,1,4,0
5,60,4,2,4,0
5,60,4,3,4,0
5,60,5,1,4,2
5,60,5,2,4,3
5,60,5,3,4,2
5,63,1,1,1,0
5,63,1,2,1,0
5,63,1,3,1,0
5,63,2,1,1,0
5,63,2,2,1,0
5,63,2,3,1,1
5,63,3,1,1,1
5,63,3,2,1,1
5,63,3,3,1,1
5,63,4,1,1,1
5,63,4,2,1,1
5,63,4,3,1,1
5,63,5,1,1,2
5,63,5,2,1,1
5,63,5,3,1,0
5,63,1,1,2,0
5,63,1,2,2,0
5,63,1,3,2,0
5,63,2,1,2,0
5,63,2,2,2,0
5,63,2,3,2,0
5,63,3,1,2,0
5,63,3,2,2,0
5,63,3,3,2,0
5,63,4,1,2,0
5,63,4,2,2,0
5,63,4,3,2,0
5,63,5,1,2,0
5,63,5,2,2,0
5,63,5,3,2,0
5,63,1,1,3,7
5,63,1,2,3,10
5,63,1,3,3,12
5,63,2,1,3,23
5,63,2,2,3,25
5,63,2,3,3,24
5,63,3,1,3,20
5,63,3,2,3,19
5,63,3,3,3,24
5,63,4,1,3,15
5,63,4,2,3,18
5,63,4,3,3,17
5,63,5,1,3,19
5,63,5,2,3,20
5,63,5,3,3,19
5,63,1,1,4,2
5,63,1,2,4,2
5,63,1,3,4,4
5,63,2,1,4,3
5,63,2,2,4,3
5,63,2,3,4,0
5,63,3,1,4,2
5,63,3,2,4,3
5,63,3,3,4,3
5,63,4,1,4,3
5,63,4,2,4,4
5,63,4,3,4,5
5,63,5,1,4,7
5,63,5,2,4,8
5,63,5,3,4,9
5,66,1,1,1,0
5,66,1,2,1,0
5,66,1,3,1,0
5,66,2,1,1,2
5,66,2,2,1,2
5,66,2,3,1,2
5,66,3,1,1,1
5,66,3,2,1,1
5,66,3,3,1,0
5,66,4,1,1,0
5,66,4,2,1,0
5,66,4,3,1,0
5,66,5,1,1,1
5,66,5,2,1,0
5,66,5,3,1,1
5,66,1,1,2,0
5,66,1,2,2,0
5,66,1,3,2,0
5,66,2,1,2,0
5,66,2,2,2,0
5,66,2,3,2,0
5,66,3,1,2,0
5,66,3,2,2,0
5,66,3,3,2,0
5,66,4,1,2,0
5,66,4,2,2,0
5,66,4,3,2,0
5,66,5,1,2,0
5,66,5,2,2,0
5,66,5,3,2,0
5,66,1,1,3,6
5,66,1,2,3,11
5,66,1,3,3,5
5,66,2,1,3,10
5,66,2,2,3,15
5,66,2,3,3,15
5,66,3,1,3,17
5,66,3,2,3,16
5,66,3,3,3,21
5,66,4,1,3,20
5,66,4,2,3,19
5,66,4,3,3,17
5,66,5,1,3,17
5,66,5,2,3,18
5,66,5,3,3,13
5,66,1,1,4,5
5,66,1,2,4,4
5,66,1,3,4,4
5,66,2,1,4,3
5,66,2,2,4,4
5,66,2,3,4,2
5,66,3,1,4,6
5,66,3,2,4,9
5,66,3,3,4,8
5,66,4,1,4,2
5,66,4,2,4,7
5,66,4,3,4,5
5,66,5,1,4,6
5,66,5,2,4,7
5,66,5,3,4,8
5,69,1,1,1,0
5,69,1,2,1,0
5,69,1,3,1,0
5,69,2,1,1,1
5,69,2,2,1,2
5,69,2,3,1,1
5,69,3,1,1,0
5,69,3,2,1,0
5,69,3,3,1,0
5,69,4,1,1,0
5,69,4,2,1,0
5,69,4,3,1,0
5,69,5,1,1,1
5,69,5,2,1,1
5,69,5,3,1,1
5,69,1,1,2,0
5,69,1,2,2,0
5,69,1,3,2,0
5,69,2,1,2,0
5,69,2,2,2,0
5,69,2,3,2,0
5,69,3,1,2,0
5,69,3,2,2,0
5,69,3,3,2,0
5,69,4,1,2,0
5,69,4,2,2,0
5,69,4,3,2,0
5,69,5,1,2,0
5,69,5,2,2,0
5,69,5,3,2,0
5,69,1,1,3,6
5,69,1,2,3,9
5,69,1,3,3,8
5,69,2,1,3,10
5,69,2,2,3,10
5,69,2,3,3,16
5,69,3,1,3,16
5,69,3,2,3,15
5,69,3,3,3,16
5,69,4,1,3,11
5,69,4,2,3,10
5,69,4,3,3,17
5,69,5,1,3,8
5,69,5,2,3,9
5,69,5,3,3,9
5,69,1,1,4,8
5,69,1,2,4,6
5,69,1,3,4,6
5,69,2,1,4,3
5,69,2,2,4,3
5,69,2,3,4,2
5,69,3,1,4,5
5,69,3,2,4,9
5,69,3,3,4,9
5,69,4,1,4,13
5,69,4,2,4,14
5,69,4,3,4,9
5,69,5,1,4,12
5,69,5,2,4,15
5,69,5,3,4,15
5,72,1,1,1,0
5,72,1,2,1,0
5,72,1,3,1,0
5,72,2,1,1,0
5,72,2,2,1,0
5,72,2,3,1,0
5,72,3,1,1,0
5,72,3,2,1,0
5,72,3,3,1,0
5,72,4,1,1,0
5,72,4,2,1,0
5,72,4,3,1,0
5,72,5,1,1,0
5,72,5,2,1,0
5,72,5,3,1,0
5,72,1,1,2,0
5,72,1,2,2,0
5,72,1,3,2,0
5,72,2,1,2,0
5,72,2,2,2,0
5,72,2,3,2,0
5,72,3,1,2,0
5,72,3,2,2,0
5,72,3,3,2,0
5,72,4,1,2,0
5,72,4,2,2,0
5,72,4,3,2,0
5,72,5,1,2,0
5,72,5,2,2,0
5,72,5,3,2,0
5,72,1,1,3,5
5,72,1,2,3,9
5,72,1,3,3,7
5,72,2,1,3,11
5,72,2,2,3,10
5,72,2,3,3,9
5,72,3,1,3,13
5,72,3,2,3,12
5,72,3,3,3,10
5,72,4,1,3,11
5,72,4,2,3,14
5,72,4,3,3,11
5,72,5,1,3,7
5,72,5,2,3,7
5,72,5,3,3,9
5,72,1,1,4,5
5,72,1,2,4,5
5,72,1,3,4,6
5,72,2,1,4,4
5,72,2,2,4,4
5,72,2,3,4,4
5,72,3,1,4,5
5,72,3,2,4,9
5,72,3,3,4,9
5,72,4,1,4,6
5,72,4,2,4,7
5,72,4,3,4,10
5,72,5,1,4,12
5,72,5,2,4,11
5,72,5,3,4,13
5,75,1,1,1,0
5,75,1,2,1,0
5,75,1,3,1,0
5,75,2,1,1,0
5,75,2,2,1,0
5,75,2,3,1,0
5,75,3,1,1,0
5,75,3,2,1,0
5,75,3,3,1,0
5,75,4,1,1,0
5,75,4,2,1,0
5,75,4,3,1,0
5,75,5,1,1,0
5,75,5,2,1,0
5,75,5,3,1,0
5,75,1,1,2,0
5,75,1,2,2,0
5,75,1,3,2,0
5,75,2,1,2,0
5,75,2,2,2,0
5,75,2,3,2,0
5,75,3,1,2,0
5,75,3,2,2,0
5,75,3,3,2,0
5,75,4,1,2,0
5,75,4,2,2,0
5,75,4,3,2,0
5,75,5,1,2,0
5,75,5,2,2,0
5,75,5,3,2,0
5,75,1,1,3,3
5,75,1,2,3,3
5,75,1,3,3,5
5,75,2,1,3,5
5,75,2,2,3,10
5,75,2,3,3,11
5,75,3,1,3,6
5,75,3,2,3,5
5,75,3,3,3,9
5,75,4,1,3,6
5,75,4,2,3,9
5,75,4,3,3,12
5,75,5,1,3,7
5,75,5,2,3,10
5,75,5,3,3,5
5,75,1,1,4,7
5,75,1,2,4,7
5,75,1,3,4,7
5,75,2,1,4,3
5,75,2,2,4,5
5,75,2,3,4,7
5,75,3,1,4,13
5,75,3,2,4,13
5,75,3,3,4,13
5,75,4,1,4,6
5,75,4,2,4,3
5,75,4,3,4,5
5,75,5,1,4,10
5,75,5,2,4,17
5,75,5,3,4,16
5,78,1,1,1,0
5,78,1,2,1,0
5,78,1,3,1,0
5,78,2,1,1,0
5,78,2,2,1,0
5,78,2,3,1,0
5,78,3,1,1,0
5,78,3,2,1,0
5,78,3,3,1,0
5,78,4,1,1,0
5,78,4,2,1,0
5,78,4,3,1,0
5,78,5,1,1,0
5,78,5,2,1,0
5,78,5,3,1,0
5,78,1,1,2,0
5,78,1,2,2,0
5,78,1,3,2,0
5,78,2,1,2,0
5,78,2,2,2,0
5,78,2,3,2,0
5,78,3,1,2,0
5,78,3,2,2,0
5,78,3,3,2,0
5,78,4,1,2,0
5,78,4,2,2,0
5,78,4,3,2,0
5,78,5,1,2,0
5,78,5,2,2,0
5,78,5,3,2,0
5,78,1,1,3,4
5,78,1,2,3,3
5,78,1,3,3,4
5,78,2,1,3,4
5,78,2,2,3,7
5,78,2,3,3,6
5,78,3,1,3,6
5,78,3,2,3,7
5,78,3,3,3,7
5,78,4,1,3,13
5,78,4,2,3,10
5,78,4,3,3,8
5,78,5,1,3,7
5,78,5,2,3,10
5,78,5,3,3,5
5,78,1,1,4,6
5,78,1,2,4,7
5,78,1,3,4,10
5,78,2,1,4,8
5,78,2,2,4,5
5,78,2,3,4,8
5,78,3,1,4,10
5,78,3,2,4,13
5,78,3,3,4,16
5,78,4,1,4,11
5,78,4,2,4,7
5,78,4,3,4,10
5,78,5,1,4,13
5,78,5,2,4,15
5,78,5,3,4,17
5,81,1,1,1,0
5,81,1,2,1,0
5,81,1,3,1,0
5,81,2,1,1,0
5,81,2,2,1,0
5,81,2,3,1,0
5,81,3,1,1,0
5,81,3,2,1,0
5,81,3,3,1,0
5,81,4,1,1,0
5,81,4,2,1,0
5,81,4,3,1,0
5,81,5,1,1,0
5,81,5,2,1,0
5,81,5,3,1,0
5,81,1,1,2,0
5,81,1,2,2,0
5,81,1,3,2,0
5,81,2,1,2,0
5,81,2,2,2,0
5,81,2,3,2,0
5,81,3,1,2,0
5,81,3,2,2,0
5,81,3,3,2,0
5,81,4,1,2,0
5,81,4,2,2,0
5,81,4,3,2,0
5,81,5,1,2,0
5,81,5,2,2,0
5,81,5,3,2,0
5,81,1,1,3,1
5,81,1,2,3,3
5,81,1,3,3,2
5,81,2,1,3,5
5,81,2,2,3,7
5,81,2,3,3,6
5,81,3,1,3,4
5,81,3,2,3,4
5,81,3,3,3,5
5,81,4,1,3,5
5,81,4,2,3,6
5,81,4,3,3,7
5,81,5,1,3,4
5,81,5,2,3,10
5,81,5,3,3,8
5,81,1,1,4,8
5,81,1,2,4,7
5,81,1,3,4,9
5,81,2,1,4,5
5,81,2,2,4,5
5,81,2,3,4,6
5,81,3,1,4,9
5,81,3,2,4,11
5,81,3,3,4,13
5,81,4,1,4,14
5,81,4,2,4,7
5,81,4,3,4,10
5,81,5,1,4,8
5,81,5,2,4,14
5,81,5,3,4,14
5,84,1,1,1,0
5,84,1,2,1,0
5,84,1,3,1,0
5,84,2,1,1,0
5,84,2,2,1,0
5,84,2,3,1,0
5,84,3,1,1,0
5,84,3,2,1,0
5,84,3,3,1,0
5,84,4,1,1,0
5,84,4,2,1,0
5,84,4,3,1,0
5,84,5,1,1,0
5,84,5,2,1,0
5,84,5,3,1,0
5,84,1,1,2,0
5,84,1,2,2,0
5,84,1,3,2,0
5,84,2,1,2,0
5,84,2,2,2,0
5,84,2,3,2,0
5,84,3,1,2,0
5,84,3,2,2,0
5,84,3,3,2,0
5,84,4,1,2,0
5,84,4,2,2,0
5,84,4,3,2,0
5,84,5,1,2,0
5,84,5,2,2,0
5,84,5,3,2,0
5,84,1,1,3,1
5,84,1,2,3,2
5,84,1,3,3,2
5,84,2,1,3,2
5,84,2,2,3,3
5,84,2,3,3,3
5,84,3,1,3,2
5,84,3,2,3,2
5,84,3,3,3,3
5,84,4,1,3,7
5,84,4,2,3,5
5,84,4,3,3,7
5,84,5,1,3,6
5,84,5,2,3,9
5,84,5,3,3,8
5,84,1,1,4,8
5,84,1,2,4,10
5,84,1,3,4,9
5,84,2,1,4,6
5,84,2,2,4,5
5,84,2,3,4,8
5,84,3,1,4,15
5,84,3,2,4,15
5,84,3,3,4,14
5,84,4,1,4,9
5,84,4,2,4,13
5,84,4,3,4,11
5,84,5,1,4,13
5,84,5,2,4,10
5,84,5,3,4,12
5,87,1,1,1,0
5,87,1,2,1,0
5,87,1,3,1,0
5,87,2,1,1,0
5,87,2,2,1,0
5,87,2,3,1,0
5,87,3,1,1,0
5,87,3,2,1,0
5,87,3,3,1,0
5,87,4,1,1,0
5,87,4,2,1,0
5,87,4,3,1,0
5,87,5,1,1,0
5,87,5,2,1,0
5,87,5,3,1,0
5,87,1,1,2,0
5,87,1,2,2,0
5,87,1,3,2,0
5,87,2,1,2,0
5,87,2,2,2,0
5,87,2,3,2,0
5,87,3,1,2,0
5,87,3,2,2,0
5,87,3,3,2,0
5,87,4,1,2,0
5,87,4,2,2,0
5,87,4,3,2,0
5,87,5,1,2,0
5,87,5,2,2,0
5,87,5,3,2,0
5,87,1,1,3,1
5,87,1,2,3,2
5,87,1,3,3,2
5,87,2,1,3,1
5,87,2,2,3,1
5,87,2,3,3,1
5,87,3,1,3,0
5,87,3,2,3,2
5,87,3,3,3,1
5,87,4,1,3,2
5,87,4,2,3,3
5,87,4,3,3,2
5,87,5,1,3,3
5,87,5,2,3,3
5,87,5,3,3,4
5,87,1,1,4,8
5,87,1,2,4,6
5,87,1,3,4,7
5,87,2,1,4,7
5,87,2,2,4,10
5,87,2,3,4,7
5,87,3,1,4,12
5,87,3,2,4,11
5,87,3,3,4,16
5,87,4,1,4,15
5,87,4,2,4,17
5,87,4,3,4,11
5,87,5,1,4,13
5,87,5,2,4,14
5,87,5,3,4,13
5,90,1,1,1,0
5,90,1,2,1,0
5,90,1,3,1,0
5,90,2,1,1,0
5,90,2,2,1,0
5,90,2,3,1,0
5,90,3,1,1,0
5,90,3,2,1,0
5,90,3,3,1,0
5,90,4,1,1,0
5,90,4,2,1,0
5,90,4,3,1,0
5,90,5,1,1,0
5,90,5,2,1,0
5,90,5,3,1,0
5,90,1,1,2,0
5,90,1,2,2,0
5,90,1,3,2,0
5,90,2,1,2,0
5,90,2,2,2,0
5,90,2,3,2,0
5,90,3,1,2,0
5,90,3,2,2,0
5,90,3,3,2,0
5,90,4,1,2,0
5,90,4,2,2,0
5,90,4,3,2,0
5,90,5,1,2,0
5,90,5,2,2,0
5,90,5,3,2,0
5,90,1,1,3,2
5,90,1,2,3,2
5,90,1,3,3,2
5,90,2,1,3,1
5,90,2,2,3,1
5,90,2,3,3,2
5,90,3,1,3,2
5,90,3,2,3,1
5,90,3,3,3,1
5,90,4,1,3,3
5,90,4,2,3,3
5,90,4,3,3,3
5,90,5,1,3,4
5,90,5,2,3,3
5,90,5,3,3,4
5,90,1,1,4,5
5,90,1,2,4,6
5,90,1,3,4,6
5,90,2,1,4,7
5,90,2,2,4,7
5,90,2,3,4,7
5,90,3,1,4,11
5,90,3,2,4,12
5,90,3,3,4,14
5,90,4,1,4,14
5,90,4,2,4,13
5,90,4,3,4,11
5,90,5,1,4,13
5,90,5,2,4,13
5,90,5,3,4,13
5,93,1,1,1,0
5,93,1,2,1,0
5,93,1,3,1,0
5,93,2,1,1,0
5,93,2,2,1,0
5,93,2,3,1,0
5,93,3,1,1,0
5,93,3,2,1,0
5,93,3,3,1,0
5,93,4,1,1,0
5,93,4,2,1,0
5,93,4,3,1,0
5,93,5,1,1,0
5,93,5,2,1,0
5,93,5,3,1,0
5,93,1,1,2,0
5,93,1,2,2,0
5,93,1,3,2,0
5,93,2,1,2,0
5,93,2,2,2,0
5,93,2,3,2,0
5,93,3,1,2,0
5,93,3,2,2,0
5,93,3,3,2,0
5,93,4,1,2,0
5,93,4,2,2,0
5,93,4,3,2,0
5,93,5,1,2,0
5,93,5,2,2,0
5,93,5,3,2,0
5,93,1,1,3,0
5,93,1,2,3,0
5,93,1,3,3,0
5,93,2,1,3,0
5,93,2,2,3,0
5,93,2,3,3,0
5,93,3,1,3,1
5,93,3,2,3,0
5,93,3,3,3,0
5,93,4,1,3,1
5,93,4,2,3,1
5,93,4,3,3,2
5,93,5,1,3,3
5,93,5,2,3,3
5,93,5,3,3,2
5,93,1,1,4,9
5,93,1,2,4,7
5,93,1,3,4,9
5,93,2,1,4,6
5,93,2,2,4,9
5,93,2,3,4,9
5,93,3,1,4,17
5,93,3,2,4,17
5,93,3,3,4,14
5,93,4,1,4,14
5,93,4,2,4,19
5,93,4,3,4,18
5,93,5,1,4,16
5,93,5,2,4,16
5,93,5,3,4,16
5,96,1,1,1,0
5,96,1,2,1,0
5,96,1,3,1,0
5,96,2,1,1,0
5,96,2,2,1,0
5,96,2,3,1,0
5,96,3,1,1,0
5,96,3,2,1,0
5,96,3,3,1,0
5,96,4,1,1,0
5,96,4,2,1,0
5,96,4,3,1,0
5,96,5,1,1,0
5,96,5,2,1,0
5,96,5,3,1,0
5,96,1,1,2,0
5,96,1,2,2,0
5,96,1,3,2,0
5,96,2,1,2,0
5,96,2,2,2,0
5,96,2,3,2,0
5,96,3,1,2,0
5,96,3,2,2,0
5,96,3,3,2,0
5,96,4,1,2,0
5,96,4,2,2,0
5,96,4,3,2,0
5,96,5,1,2,0
5,96,5,2,2,0
5,96,5,3,2,0
5,96,1,1,3,0
5,96,1,2,3,0
5,96,1,3,3,0
5,96,2,1,3,3
5,96,2,2,3,2
5,96,2,3,3,2
5,96,3,1,3,2
5,96,3,2,3,2
5,96,3,3,3,1
5,96,4,1,3,0
5,96,4,2,3,0
5,96,4,3,3,1
5,96,5,1,3,2
5,96,5,2,3,1
5,96,5,3,3,2
5,96,1,1,4,9
5,96,1,2,4,10
5,96,1,3,4,9
5,96,2,1,4,6
5,96,2,2,4,9
5,96,2,3,4,8
5,96,3,1,4,20
5,96,3,2,4,18
5,96,3,3,4,14
5,96,4,1,4,13
5,96,4,2,4,19
5,96,4,3,4,19
5,96,5,1,4,17
5,96,5,2,4,16
5,96,5,3,4,13
5,99,1,1,1,0
5,99,1,2,1,0
5,99,1,3,1,0
5,99,2,1,1,0
5,99,2,2,1,0
5,99,2,3,1,0
5,99,3,1,1,0
5,99,3,2,1,0
5,99,3,3,1,0
5,99,4,1,1,0
5,99,4,2,1,0
5,99,4,3,1,0
5,99,5,1,1,0
5,99,5,2,1,0
5,99,5,3,1,0
5,99,1,1,2,0
5,99,1,2,2,0
5,99,1,3,2,0
5,99,2,1,2,0
5,99,2,2,2,0
5,99,2,3,2,0
5,99,3,1,2,0
5,99,3,2,2,0
5,99,3,3,2,0
5,99,4,1,2,0
5,99,4,2,2,0
5,99,4,3,2,0
5,99,5,1,2,0
5,99,5,2,2,0
5,99,5,3,2,0
5,99,1,1,3,0
5,99,1,2,3,1
5,99,1,3,3,0
5,99,2,1,3,1
5,99,2,2,3,1
5,99,2,3,3,1
5,99,3,1,3,2
5,99,3,2,3,3
5,99,3,3,3,3
5,99,4,1,3,0
5,99,4,2,3,0
5,99,4,3,3,0
5,99,5,1,3,0
5,99,5,2,3,2
5,99,5,3,3,1
5,99,1,1,4,9
5,99,1,2,4,7
5,99,1,3,4,10
5,99,2,1,4,6
5,99,2,2,4,7
5,99,2,3,4,7
5,99,3,1,4,10
5,99,3,2,4,19
5,99,3,3,4,16
5,99,4,1,4,14
5,99,4,2,4,16
5,99,4,3,4,17
5,99,5,1,4,16
5,99,5,2,4,16
5,99,5,3,4,15
5,102,1,1,1,0
5,102,1,2,1,0
5,102,1,3,1,0
5,102,2,1,1,0
5,102,2,2,1,0
5,102,2,3,1,0
5,102,3,1,1,0
5,102,3,2,1,0
5,102,3,3,1,0
5,102,4,1,1,0
5,102,4,2,1,0
5,102,4,3,1,0
5,102,5,1,1,0
5,102,5,2,1,0
5,102,5,3,1,0
5,102,1,1,2,0
5,102,1,2,2,0
5,102,1,3,2,0
5,102,2,1,2,0
5,102,2,2,2,0
5,102,2,3,2,0
5,102,3,1,2,0
5,102,3,2,2,0
5,102,3,3,2,0
5,102,4,1,2,0
5,102,4,2,2,0
5,102,4,3,2,0
5,102,5,1,2,0
5,102,5,2,2,0
5,102,5,3,2,0
5,102,1,1,3,0
5,102,1,2,3,0
5,102,1,3,3,0
5,102,2,1,3,1
5,102,2,2,3,1
5,102,2,3,3,1
5,102,3,1,3,0
5,102,3,2,3,0
5,102,3,3,3,0
5,102,4,1,3,0
5,102,4,2,3,0
5,102,4,3,3,0
5,102,5,1,3,0
5,102,5,2,3,0
5,102,5,3,3,0
5,102,1,1,4,9
5,102,1,2,4,9
5,102,1,3,4,9
5,102,2,1,4,4
5,102,2,2,4,8
5,102,2,3,4,7
5,102,3,1,4,15
5,102,3,2,4,15
5,102,3,3,4,11
5,102,4,1,4,15
5,102,4,2,4,17
5,102,4,3,4,18
5,102,5,1,4,16
5,102,5,2,4,15
5,102,5,3,4,13
5,105,1,1,1,0
5,105,1,2,1,0
5,105,1,3,1,0
5,105,2,1,1,0
5,105,2,2,1,0
5,105,2,3,1,0
5,105,3,1,1,0
5,105,3,2,1,0
5,105,3,3,1,0
5,105,4,1,1,0
5,105,4,2,1,0
5,105,4,3,1,0
5,105,5,1,1,0
5,105,5,2,1,0
5,105,5,3,1,0
5,105,1,1,2,0
5,105,1,2,2,0
5,105,1,3,2,0
5,105,2,1,2,0
5,105,2,2,2,0
5,105,2,3,2,0
5,105,3,1,2,0
5,105,3,2,2,0
5,105,3,3,2,0
5,105,4,1,2,0
5,105,4,2,2,0
5,105,4,3,2,0
5,105,5,1,2,0
5,105,5,2,2,0
5,105,5,3,2,0
5,105,1,1,3,0
5,105,1,2,3,0
5,105,1,3,3,0
5,105,2,1,3,0
5,105,2,2,3,0
5,105,2,3,3,0
5,105,3,1,3,0
5,105,3,2,3,0
5,105,3,3,3,0
5,105,4,1,3,0
5,105,4,2,3,0
5,105,4,3,3,0
5,105,5,1,3,0
5,105,5,2,3,0
5,105,5,3,3,0
5,105,1,1,4,9
5,105,1,2,4,9
5,105,1,3,4,9
5,105,2,1,4,6
5,105,2,2,4,7
5,105,2,3,4,7
5,105,3,1,4,13
5,105,3,2,4,17
5,105,3,3,4,17
5,105,4,1,4,14
5,105,4,2,4,14
5,105,4,3,4,15
5,105,5,1,4,16
5,105,5,2,4,15
5,105,5,3,4,19
5,108,1,1,1,0
5,108,1,2,1,0
5,108,1,3,1,0
5,108,2,1,1,0
5,108,2,2,1,0
5,108,2,3,1,0
5,108,3,1,1,0
5,108,3,2,1,0
5,108,3,3,1,0
5,108,4,1,1,0
5,108,4,2,1,0
5,108,4,3,1,0
5,108,5,1,1,0
5,108,5,2,1,0
5,108,5,3,1,0
5,108,1,1,2,0
5,108,1,2,2,0
5,108,1,3,2,0
5,108,2,1,2,0
5,108,2,2,2,0
5,108,2,3,2,0
5,108,3,1,2,0
5,108,3,2,2,0
5,108,3,3,2,0
5,108,4,1,2,0
5,108,4,2,2,0
5,108,4,3,2,0
5,108,5,1,2,0
5,108,5,2,2,0
5,108,5,3,2,0
5,108,1,1,3,0
5,108,1,2,3,0
5,108,1,3,3,0
5,108,2,1,3,0
5,108,2,2,3,0
5,108,2,3,3,0
5,108,3,1,3,0
5,108,3,2,3,0
5,108,3,3,3,0
5,108,4,1,3,0
5,108,4,2,3,0
5,108,4,3,3,0
5,108,5,1,3,0
5,108,5,2,3,0
5,108,5,3,3,0
5,108,1,1,4,8
5,108,1,2,4,6
5,108,1,3,4,8
5,108,2,1,4,6
5,108,2,2,4,5
5,108,2,3,4,8
5,108,3,1,4,13
5,108,3,2,4,12
5,108,3,3,4,13
5,108,4,1,4,14
5,108,4,2,4,7
5,108,4,3,4,13
5,108,5,1,4,12
5,108,5,2,4,14
5,108,5,3,4,13
5,111,1,1,1,0
5,111,1,2,1,0
5,111,1,3,1,0
5,111,2,1,1,0
5,111,2,2,1,0
5,111,2,3,1,0
5,111,3,1,1,0
5,111,3,2,1,0
5,111,3,3,1,0
5,111,4,1,1,0
5,111,4,2,1,0
5,111,4,3,1,0
5,111,5,1,1,0
5,111,5,2,1,0
5,111,5,3,1,0
5,111,1,1,2,0
5,111,1,2,2,0
5,111,1,3,2,0
5,111,2,1,2,0
5,111,2,2,2,0
5,111,2,3,2,0
5,111,3,1,2,0
5,111,3,2,2,0
5,111,3,3,2,0
5,111,4,1,2,0
5,111,4,2,2,0
5,111,4,3,2,0
5,111,5,1,2,0
5,111,5,2,2,0
5,111,5,3,2,0
5,111,1,1,3,0
5,111,1,2,3,0
5,111,1,3,3,0
5,111,2,1,3,0
5,111,2,2,3,0
5,111,2,3,3,0
5,111,3,1,3,0
5,111,3,2,3,0
5,111,3,3,3,0
5,111,4,1,3,0
5,111,4,2,3,0
5,111,4,3,3,0
5,111,5,1,3,0
5,111,5,2,3,0
5,111,5,3,3,0
5,111,1,1,4,5
5,111,1,2,4,10
5,111,1,3,4,8
5,111,2,1,4,6
5,111,2,2,4,6
5,111,2,3,4,5
5,111,3,1,4,13
5,111,3,2,4,7
5,111,3,3,4,14
5,111,4,1,4,11
5,111,4,2,4,17
5,111,4,3,4,15
5,111,5,1,4,15
5,111,5,2,4,17
5,111,5,3,4,13
5,114,1,1,1,0
5,114,1,2,1,0
5,114,1,3,1,0
5,114,2,1,1,0
5,114,2,2,1,0
5,114,2,3,1,0
5,114,3,1,1,0
5,114,3,2,1,0
5,114,3,3,1,0
5,114,4,1,1,0
5,114,4,2,1,0
5,114,4,3,1,0
5,114,5,1,1,0
5,114,5,2,1,0
5,114,5,3,1,0
5,114,1,1,2,0
5,114,1,2,2,0
5,114,1,3,2,0
5,114,2,1,2,0
5,114,2,2,2,0
5,114,2,3,2,0
5,114,3,1,2,0
5,114,3,2,2,0
5,114,3,3,2,0
5,114,4,1,2,0
5,114,4,2,2,0
5,114,4,3,2,0
5,114,5,1,2,0
5,114,5,2,2,0
5,114,5,3,2,0
5,114,1,1,3,0
5,114,1,2,3,0
5,114,1,3,3,0
5,114,2,1,3,0
5,114,2,2,3,0
5,114,2,3,3,0
5,114,3,1,3,0
5,114,3,2,3,0
5,114,3,3,3,0
5,114,4,1,3,0
5,114,4,2,3,0
5,114,4,3,3,0
5,114,5,1,3,0
5,114,5,2,3,0
5,114,5,3,3,0
5,114,1,1,4,7
5,114,1,2,4,10
5,114,1,3,4,9
5,114,2,1,4,6
5,114,2,2,4,1
